title_name;title_score
hühnerhof;0.752141986419718
karikatur;0.752141986419718
komposition;0.752141986419718
männliches brustbild;0.752141986419718
mondnacht;0.752141986419718
pferde;0.752141986419718
pompejanische wand;0.752141986419718
rosen;0.752141986419718
selbstportrait;0.752141986419718
stilleven / stillleben;0.752141986419718
studienkopf;0.752141986419718
tänzerin;0.752141986419718
venedig;0.752141986419718
zeichnung von geschirr;0.752141986419718
badende;0.7584566537294287
baumstudie;0.7584566537294287
bildnis eines alten mannes;0.7584566537294287
blumenstrauß;0.7584566537294287
der heilige sebastian;0.7584566537294287
die büßende magdalena;0.7584566537294287
dorflandschaft;0.7584566537294287
friedrich i.;0.7584566537294287
friedrich wilhelm ii.;0.7584566537294287
friedrich wilhelm iii.;0.7584566537294287
herrenporträt;0.7584566537294287
hütte;0.7584566537294287
kinderkopf;0.7584566537294287
kopf;0.7584566537294287
kühe auf der weide;0.7584566537294287
magdalena;0.7584566537294287
opera;0.7584566537294287
schneelandschaft;0.7584566537294287
seelandschaft;0.7584566537294287
vorfrühling;0.7584566537294287
waldinneres;0.7584566537294287
weibliches porträt;0.7584566537294287
zwei frauen;0.7584566537294287
abendlandschaft;0.765239487652156
auferstehung;0.765239487652156
auferstehung christi;0.765239487652156
bildnis einer alten frau;0.765239487652156
brustbild eines mannes;0.765239487652156
dame;0.765239487652156
die heilige barbara;0.765239487652156
erlöser;0.765239487652156
flucht nach ägypten;0.765239487652156
friedrich wilhelm iii., könig von preußen;0.765239487652156
gebirgige landschaft;0.765239487652156
ideallandschaft;0.765239487652156
italienerin;0.765239487652156
knabenbildnis;0.765239487652156
königin sophie dorothea von preußen;0.765239487652156
kopf eines mädchens;0.765239487652156
landschaften;0.765239487652156
landschap / landschaft;0.765239487652156
leda mit dem schwan;0.765239487652156
liegender weiblicher akt;0.765239487652156
loth und seine töchter;0.765239487652156
luise, königin von preußen;0.765239487652156
maria;0.765239487652156
morgen;0.765239487652156
porträt eines jungen mannes;0.765239487652156
porträt eines offiziers;0.765239487652156
schauspieler;0.765239487652156
schlachtenbild;0.765239487652156
sommerlandschaft;0.765239487652156
stillleben mit früchten;0.765239487652156
unbekannt;0.765239487652156
abbildung eines kavalleristen;0.7725655063934168
bauernmädchen;0.7725655063934168
beschneidung christi;0.7725655063934168
bildnis einer jungen dame;0.7725655063934168
christus und die samariterin am brunnen;0.7725655063934168
die anbetung der hirten;0.7725655063934168
die heilige familie;0.7725655063934168
eine prinzessin von oranien;0.7725655063934168
großes rollbild;0.7725655063934168
kerzenleuchter;0.7725655063934168
kopf einer jungen frau;0.7725655063934168
landschaft mit herde;0.7725655063934168
maria mit dem kinde;0.7725655063934168
meeresansicht;0.7725655063934168
mutter mit kind;0.7725655063934168
mythologische schilderungen nach herkulanischen originalen;0.7725655063934168
offizier aus der armee des soldatenkönigs ?;0.7725655063934168
probestück eines maltechnischen versuchs;0.7725655063934168
ruinen;0.7725655063934168
schlacht;0.7725655063934168
steppe;0.7725655063934168
vermählung der heiligen katharina;0.7725655063934168
vorwerk koropiw;0.7725655063934168
bäume;0.7805293421638012
brustbild eines jungen mannes;0.7805293421638012
die heilige dreieinigkeit;0.7805293421638012
eine dame;0.7805293421638012
geburt christi;0.7805293421638012
heiliger sebastian;0.7805293421638012
heroische landschaft;0.7805293421638012
heuernte;0.7805293421638012
himmelfahrt;0.7805293421638012
hirschjagd;0.7805293421638012
hofdame des erzbischofs clemens wenzeslaus von trier;0.7805293421638012
hügelige landschaft;0.7805293421638012
johann georg ii. fürst zu anhalt-dessau (1627-1693);0.7805293421638012
kühe;0.7805293421638012
landschaft mit fluß;0.7805293421638012
landschaft mit windmühle;0.7805293421638012
männerporträt;0.7805293421638012
maria mit kind;0.7805293421638012
märkische landschaft;0.7805293421638012
miniatur;0.7805293421638012
nature morte / stillleben;0.7805293421638012
pferd;0.7805293421638012
selbstbildnis des künstlers;0.7805293421638012
tiroler landschaft;0.7805293421638012
anbetung des kindes;0.7892527372584212
badende frauen;0.7892527372584212
bewegte see;0.7892527372584212
danae;0.7892527372584212
der große kurfürst;0.7892527372584212
die blumen;0.7892527372584212
dorf;0.7892527372584212
dünenlandschaft;0.7892527372584212
ernte;0.7892527372584212
fischer;0.7892527372584212
im garten;0.7892527372584212
kleine landschaft;0.7892527372584212
konzert;0.7892527372584212
kreuzigung christi;0.7892527372584212
landschaft mit fluss;0.7892527372584212
landschaft mit kühen;0.7892527372584212
mars und venus;0.7892527372584212
modell;0.7892527372584212
nacht;0.7892527372584212
parklandschaft;0.7892527372584212
portrait einer dame;0.7892527372584212
reiterkampf;0.7892527372584212
reiterschlacht;0.7892527372584212
sitzender mann;0.7892527372584212
spielende kinder;0.7892527372584212
teich;0.7892527372584212
tischleuchter;0.7892527372584212
vertumnus und pomona;0.7892527372584212
waldweg;0.7892527372584212
wassermühle;0.7892527372584212
am meer;0.798896003144007
ansicht von venedig;0.798896003144007
apostel paulus;0.798896003144007
begräbniszeremonie für ernst pius von sachsen;0.798896003144007
blumen in einer vase;0.798896003144007
brücke;0.798896003144007
brustbild einer jungen frau;0.798896003144007
brustbild eines alten mannes;0.798896003144007
christus und die ehebrecherin;0.798896003144007
damenportrait;0.798896003144007
diana und kallisto;0.798896003144007
die auferweckung des lazarus;0.798896003144007
drei engel;0.798896003144007
ecce homo;0.798896003144007
ein herr;0.798896003144007
frauenakt;0.798896003144007
friedrich wilhelm ii., könig von preußen;0.798896003144007
friedrich wilhelm i. könig von preußen (1688-1740);0.798896003144007
früchtestilleben;0.798896003144007
frucht- und blumenstück;0.798896003144007
gebirgslandschaft mit wasserfall;0.798896003144007
genreszene;0.798896003144007
heiliger;0.798896003144007
hof;0.798896003144007
ikone, madonna mit kind;0.798896003144007
im park;0.798896003144007
jahrmarkt;0.798896003144007
junge frau;0.798896003144007
junger mann;0.798896003144007
kinder;0.798896003144007
königin luise;0.798896003144007
kreuztragung;0.798896003144007
lebensszene;0.798896003144007
mädchenporträt;0.798896003144007
malerei;0.798896003144007
mondaufgang;0.798896003144007
mutter gottes von smolensk;0.798896003144007
prinz heinrich von preußen;0.798896003144007
ruinenlandschaft;0.798896003144007
schafe;0.798896003144007
schafherde;0.798896003144007
skizzen;0.798896003144007
sommertag;0.798896003144007
stadtlandschaft;0.798896003144007
tierstück;0.798896003144007
tivoli;0.798896003144007
vase mit blumen;0.798896003144007
venus;0.798896003144007
waldrand;0.798896003144007
wandbild;0.798896003144007
weiblicher halbakt;0.798896003144007
weiblicher rückenakt;0.798896003144007
wilhelm i.;0.798896003144007
wirtshausszene;0.798896003144007
zwei weibliche akte;0.798896003144007
abendmahl;0.8096762572321198
am fluß;0.8096762572321198
anna luise von anhalt-dessau (1677-1745);0.8096762572321198
antoinette von anhalt-dessau (1838-1908);0.8096762572321198
architekturbild;0.8096762572321198
bathseba im bade;0.8096762572321198
capri;0.8096762572321198
christian august fürst zu anhalt-zerbst (1690-1747);0.8096762572321198
das jüngste gericht;0.8096762572321198
das meer;0.8096762572321198
der heilige hieronymus;0.8096762572321198
der triumphwagen kaiser maximilians;0.8096762572321198
die heilige paraskeva;0.8096762572321198
ecce homo;0.8096762572321198
fleurs / blumen;0.8096762572321198
friedrich i. herzog von anhalt-dessau (1831-1904);0.8096762572321198
früchte und blumen;0.8096762572321198
fürstliche dame;0.8096762572321198
garten;0.8096762572321198
geflügelhof;0.8096762572321198
geißelung christi;0.8096762572321198
gewitterstimmung;0.8096762572321198
ideale landschaft;0.8096762572321198
ikone, madonna;0.8096762572321198
ikone, madonna und kind;0.8096762572321198
im hafen;0.8096762572321198
jules mazarin;0.8096762572321198
junge dame;0.8096762572321198
kinderbild;0.8096762572321198
kinderbild aus dem fürstlichen hause nassau;0.8096762572321198
konvolut von zwanzig blatt (ohne titel);0.8096762572321198
kopf eines mannes;0.8096762572321198
kupferstich;0.8096762572321198
kurfürst friedrich wilhelm von brandenburg (1620-1688);0.8096762572321198
landschaft mit bäumen;0.8096762572321198
landschaft mit haus;0.8096762572321198
landschaft mit ruine;0.8096762572321198
landschaft (paysage);0.8096762572321198
lukas;0.8096762572321198
mariä verkündigung;0.8096762572321198
marktszene;0.8096762572321198
mühle;0.8096762572321198
mutter gottes von wladimir;0.8096762572321198
ornamentkomposition;0.8096762572321198
plakate;0.8096762572321198
portrait de dame / porträt einer dame;0.8096762572321198
portrait d'homme / porträt eines mannes;0.8096762572321198
romantische landschaft;0.8096762572321198
ruhe auf der flucht;0.8096762572321198
rundscheibe;0.8096762572321198
seesturm;0.8096762572321198
sitzender männlicher akt;0.8096762572321198
sitzendes mädchen;0.8096762572321198
skizze;0.8096762572321198
sommerabend;0.8096762572321198
stehender weiblicher akt;0.8096762572321198
straße;0.8096762572321198
stürmische see;0.8096762572321198
südliche landschaft;0.8096762572321198
verkündigung mariae;0.8096762572321198
vermählung der heiligen katharina;0.8096762572321198
allegorische szene;0.8218979013187221
am brunnen;0.8218979013187221
am meeresufer;0.8218979013187221
am teich;0.8218979013187221
andromeda;0.8218979013187221
anhaltiner landschaft;0.8218979013187221
apollo und daphne;0.8218979013187221
arkadische landschaft;0.8218979013187221
bauernschenke;0.8218979013187221
baumgruppe;0.8218979013187221
bildnis einer fürstin;0.8218979013187221
bildnis eines malers;0.8218979013187221
bismarck;0.8218979013187221
bourbon, ludwig xiv.;0.8218979013187221
christus am kreuz mit maria und johannes;0.8218979013187221
darstellung christi im tempel;0.8218979013187221
das allsehende auge;0.8218979013187221
das letzte abendmahl;0.8218979013187221
das urteil des paris;0.8218979013187221
der barmherzige samariter;0.8218979013187221
der heilige nikolaus der wundertäter;0.8218979013187221
der raucher;0.8218979013187221
der zinsgroschen;0.8218979013187221
diana;0.8218979013187221
die auferstehung christi;0.8218979013187221
die flucht nach ägypten;0.8218979013187221
die flügel der heiligen pforte;0.8218979013187221
elisabeth christine von braunschweig-wolfenbüttel-bevern, königin von preußen (8. november 1715 in wolfenbüttel - 13. januar 1797 in berlin);0.8218979013187221
engelskopf;0.8218979013187221
felsen;0.8218979013187221
frau;0.8218979013187221
friedrich wilhelm iv.;0.8218979013187221
gebirgsbach;0.8218979013187221
geburt der mutter gottes;0.8218979013187221
gesellschaftsszene;0.8218979013187221
gewandstudie;0.8218979013187221
grablegung;0.8218979013187221
heiliger hieronymus;0.8218979013187221
himmelfahrt christi;0.8218979013187221
inneres einer gotischen kirche;0.8218979013187221
jagdbeute;0.8218979013187221
jagdstilleben;0.8218979013187221
jagdstück;0.8218979013187221
kain und abel;0.8218979013187221
krönung mariae;0.8218979013187221
kuh;0.8218979013187221
landschaften mit staffage;0.8218979013187221
leopold friedrich herzog von anhalt-dessau (1794-1871);0.8218979013187221
liegender akt;0.8218979013187221
madonna della sedia;0.8218979013187221
mansportret / porträt eines mannes;0.8218979013187221
mariä himmelfahrt;0.8218979013187221
maria mit dem kind und dem kleinen johannes;0.8218979013187221
martin luther;0.8218979013187221
mönch;0.8218979013187221
mutter gottes von kasan;0.8218979013187221
perseus und andromeda;0.8218979013187221
pietà;0.8218979013187221
portrait;0.8218979013187221
porträt einer jungen frau;0.8218979013187221
römische landschaft;0.8218979013187221
salome;0.8218979013187221
scheune;0.8218979013187221
schlafende venus;0.8218979013187221
schlesische landschaft;0.8218979013187221
simson und delila;0.8218979013187221
skizzenbuch;0.8218979013187221
stilleben mit blumen;0.8218979013187221
strand;0.8218979013187221
strandszene;0.8218979013187221
stuhl (1von7);0.8218979013187221
sturm am meer;0.8218979013187221
supraportengemälde;0.8218979013187221
szene im café;0.8218979013187221
tibetanisches tempelbild;0.8218979013187221
totes geflügel;0.8218979013187221
verkündigung an die hirten;0.8218979013187221
weibliches brustbild;0.8218979013187221
zwei zeichnungen;0.8218979013187221
abbildung eines reiters;0.8360067539827102
am strand;0.8360067539827102
auffindung des mosesknaben;0.8360067539827102
bacchanal;0.8360067539827102
badende frau;0.8360067539827102
badende mädchen;0.8360067539827102
bärenjagd;0.8360067539827102
bärtiger mann;0.8360067539827102
bauernszene;0.8360067539827102
bergsee;0.8360067539827102
bettler;0.8360067539827102
bildnis einer prinzessin in halbfigur;0.8360067539827102
bildnis eines älteren mannes;0.8360067539827102
bildnis eines jungen mädchens;0.8360067539827102
bildnis kaiser wilhelm i. (1797-1888);0.8360067539827102
brustbild einer frau;0.8360067539827102
brustbild eines jungen mädchens;0.8360067539827102
burgruine;0.8360067539827102
campagnalandschaft;0.8360067539827102
christus mit dornenkrone;0.8360067539827102
der winter;0.8360067539827102
die drei grazien;0.8360067539827102
dietrich fürst von anhalt-dessau (1702-1769);0.8360067539827102
dorfrand;0.8360067539827102
dreigespann;0.8360067539827102
engel;0.8360067539827102
europa;0.8360067539827102
familienbild;0.8360067539827102
familienbildnis;0.8360067539827102
felsige landschaft;0.8360067539827102
fluß;0.8360067539827102
friedrich august, letzter fürst zu anhalt-zerbst (1734-1793);0.8360067539827102
frühlingslandschaft;0.8360067539827102
georg der drachentöter;0.8360067539827102
große landschaft;0.8360067539827102
heidelandschaft;0.8360067539827102
hochgebirgslandschaft;0.8360067539827102
inneres einer kirche;0.8360067539827102
jagd;0.8360067539827102
kaiser friedrich iii.;0.8360067539827102
kaiser karl v.;0.8360067539827102
kaiser wilhelm i.;0.8360067539827102
kartenspieler;0.8360067539827102
kartoffelernte;0.8360067539827102
kirgisen, welche beim manöver zu kalisch anwesend waren;0.8360067539827102
kopf einer alten frau;0.8360067539827102
kopf eines jungen;0.8360067539827102
kopf eines jungen mannes;0.8360067539827102
kopie;0.8360067539827102
kreuztragung christi;0.8360067539827102
krim;0.8360067539827102
krimlandschaft;0.8360067539827102
kubistische komposition;0.8360067539827102
ländliche szene;0.8360067539827102
landschaft mit dorf;0.8360067539827102
landschaft mit hütte;0.8360067539827102
leopold iii. friedrich franz herzog zu anhalt-dessau (1740-1817);0.8360067539827102
madonna mit dem kinde;0.8360067539827102
madonna mit kind und heiligen;0.8360067539827102
männlicher rückenakt;0.8360067539827102
mariä schutz;0.8360067539827102
mariä verkündung;0.8360067539827102
meleager und atalante;0.8360067539827102
moses schlägt wasser aus dem felsen;0.8360067539827102
musiker;0.8360067539827102
nachtlandschaft;0.8360067539827102
nymphe;0.8360067539827102
parforcejagd;0.8360067539827102
park;0.8360067539827102
pastorale;0.8360067539827102
pflanzen, menschen und tiere;0.8360067539827102
porträt eines jungen;0.8360067539827102
porträt eines kindes;0.8360067539827102
raucher;0.8360067539827102
romanow, katharina ii. kaiserin von rußland (1729-1796);0.8360067539827102
römische ruine;0.8360067539827102
rückkehr von der jagd;0.8360067539827102
ruhe auf der flucht nach ägypten;0.8360067539827102
schiffe;0.8360067539827102
schlachtenszene;0.8360067539827102
schnitzrahmen vergoldet;0.8360067539827102
segelboote;0.8360067539827102
sitzende frau;0.8360067539827102
sitzender akt;0.8360067539827102
sommer;0.8360067539827102
stadtansicht;0.8360067539827102
stich;0.8360067539827102
stigmatisierung des heiligen franziskus;0.8360067539827102
taufe christi;0.8360067539827102
taunuslandschaft;0.8360067539827102
tote vögel;0.8360067539827102
verkündigung;0.8360067539827102
verspottung christi;0.8360067539827102
versuchung des heiligen antonius;0.8360067539827102
wellenschlag;0.8360067539827102
windmühle;0.8360067539827102
zeichnungen;0.8360067539827102
zigeunerin;0.8360067539827102
zwei kupferstiche;0.8360067539827102
zwei landschaften;0.8360067539827102
zwölf hauptfeste;0.8360067539827102
35 bl. schauspielszenen und schauspielerbrustbilder;0.8526939848477146
abend am meer;0.8526939848477146
adam und eva im paradies;0.8526939848477146
ahnenportrait;0.8526939848477146
alupka;0.8526939848477146
am lagerfeuer;0.8526939848477146
amor;0.8526939848477146
amor, den pfeil schärfend;0.8526939848477146
am ufer;0.8526939848477146
am wasser;0.8526939848477146
ansicht von rom;0.8526939848477146
antike wandmalereien im palast duale in mantua;0.8526939848477146
apostelkopf;0.8526939848477146
architekturstück;0.8526939848477146
auferweckung des lazarus;0.8526939848477146
bacchus;0.8526939848477146
bacchus und ariadne;0.8526939848477146
badende knaben;0.8526939848477146
bankett;0.8526939848477146
bäuerin;0.8526939848477146
bauernstube;0.8526939848477146
baum;0.8526939848477146
baumlandschaft;0.8526939848477146
begegnung;0.8526939848477146
bergige landschaft;0.8526939848477146
betender mönch;0.8526939848477146
bewegte see mit schiffen;0.8526939848477146
boote;0.8526939848477146
brandung;0.8526939848477146
brief an peter lambeck;0.8526939848477146
brustbild einer italienerin;0.8526939848477146
brustbild eines herren;0.8526939848477146
christi geburt;0.8526939848477146
christuskopf mit dornenkrone;0.8526939848477146
christus mit der dornenkrone;0.8526939848477146
d'andrade als don juan;0.8526939848477146
das marienleben;0.8526939848477146
der fischer;0.8526939848477146
der frühling;0.8526939848477146
der heilige georg;0.8526939848477146
der heilige hieronymus;0.8526939848477146
der jäger;0.8526939848477146
der sommer;0.8526939848477146
die geburt christi;0.8526939848477146
die heilige magdalena;0.8526939848477146
die taufe christi;0.8526939848477146
die verkündigung;0.8526939848477146
drei frauen;0.8526939848477146
drei köpfe;0.8526939848477146
ein hund;0.8526939848477146
elbrus;0.8526939848477146
elfenbein-miniatur;0.8526939848477146
enthauptung johannes des täufers;0.8526939848477146
entwurf einer kirche;0.8526939848477146
erlöser auf dem thron;0.8526939848477146
erzengel michael;0.8526939848477146
erzieher demonstriert den kindern einen betrunkenen sklaven. antike welt;0.8526939848477146
esther vor ahasver;0.8526939848477146
familienporträt;0.8526939848477146
ferdinand, prinz von preußen;0.8526939848477146
fischfang;0.8526939848477146
flora;0.8526939848477146
friedrich der große (1712-1786);0.8526939848477146
friedrich wilhelm iv. als kronprinz;0.8526939848477146
gebirgssee;0.8526939848477146
gelehrter;0.8526939848477146
gemälde (titel unbekannt);0.8526939848477146
große graphik;0.8526939848477146
grunewaldsee;0.8526939848477146
hafenbild;0.8526939848477146
hafenlandschaft;0.8526939848477146
hafenszene;0.8526939848477146
handstudie;0.8526939848477146
herbstwald;0.8526939848477146
herrenportrait;0.8526939848477146
herzogin philippine charlotte von braunschweig;0.8526939848477146
hochgehobene kosakenfahnen;0.8526939848477146
hockender weiblicher akt;0.8526939848477146
holländische kanallandschaft;0.8526939848477146
hügellandschaft;0.8526939848477146
ikone, der heilige nikolaus;0.8526939848477146
ikone, die geburt der gesegneten jungfrau;0.8526939848477146
ikone, johannes der täufer;0.8526939848477146
im wirtshaus;0.8526939848477146
innenansicht einer kirche;0.8526939848477146
italienische küstenlandschaft;0.8526939848477146
italienisches mädchen;0.8526939848477146
jagdszene;0.8526939848477146
johann august fürst zu anhalt-zerbst (1677-1742);0.8526939848477146
joseph und potiphars weib;0.8526939848477146
judith;0.8526939848477146
judith mit dem haupt des holofernes;0.8526939848477146
kaiser wilhelm i. (1797-1888);0.8526939848477146
kircheninterieur;0.8526939848477146
könig friedrich i. in preußen (1657-1713);0.8526939848477146
könig friedrich wilhelm iii.;0.8526939848477146
kopf einer frau;0.8526939848477146
küchenszene;0.8526939848477146
kühe am wasser;0.8526939848477146
kurfürst friedrich wilhelm der große;0.8526939848477146
kurfürst johann sigismund von brandenburg;0.8526939848477146
landschaft bei nacht;0.8526939848477146
landschaft mit burg;0.8526939848477146
landschaft mit felsen;0.8526939848477146
landschaft mit figuren;0.8526939848477146
landschaft - wandbild;0.8526939848477146
liegende frau;0.8526939848477146
lustige gesellschaft;0.8526939848477146
madonna mit dem kind;0.8526939848477146
männlicher kopf;0.8526939848477146
männlicher studienkopf;0.8526939848477146
mariae himmelfahrt;0.8526939848477146
maria und johannes;0.8526939848477146
markgraf georg friedrich von brandenburg-ansbach-bayreuth;0.8526939848477146
meereslandschaft;0.8526939848477146
merkur und argus;0.8526939848477146
miniaturbild;0.8526939848477146
mondlandschaft;0.8526939848477146
mosaikfußböden. pompeji;0.8526939848477146
musizierende gesellschaft;0.8526939848477146
mutter gottes von ochtyrsk;0.8526939848477146
mutter mit zwei kindern;0.8526939848477146
nach dem regen;0.8526939848477146
nach motiven aus der geschichte der psyche;0.8526939848477146
neptun und amphitrite;0.8526939848477146
noli me tangere;0.8526939848477146
papagei;0.8526939848477146
pferdeschwemme;0.8526939848477146
pferd im stall;0.8526939848477146
pferd in einer landschaft;0.8526939848477146
portrait ahnen;0.8526939848477146
porträt eines alten mannes;0.8526939848477146
predigt johannes des täufers;0.8526939848477146
preußisches militär von 1786;0.8526939848477146
reiterbildnis;0.8526939848477146
rennpferd;0.8526939848477146
römische ruinen;0.8526939848477146
schafe im stall;0.8526939848477146
sixtinische madonna;0.8526939848477146
sonnenaufgang;0.8526939848477146
sonnenblumen;0.8526939848477146
stehende frau;0.8526939848477146
strandbild;0.8526939848477146
tanz;0.8526939848477146
thronende maria mit dem kind und zwei heiligen;0.8526939848477146
toilette der venus;0.8526939848477146
trinker;0.8526939848477146
unbeendete studie;0.8526939848477146
vampyr;0.8526939848477146
venedig, unbekanntes motiv;0.8526939848477146
venus und cupido;0.8526939848477146
waldlandschaft mit bach;0.8526939848477146
wanderer;0.8526939848477146
weg;0.8526939848477146
weibliche figur;0.8526939848477146
weiblicher studienkopf;0.8526939848477146
weißes pferd;0.8526939848477146
wilhelm woldemar anhalt-dessau (1807-1864);0.8526939848477146
wintertag;0.8526939848477146
wolkenstudie;0.8526939848477146
zwei pferde;0.8526939848477146
abend im gebirge;0.8731175048214131
abend im herbst;0.8731175048214131
abstraktion;0.8731175048214131
akte;0.8731175048214131
aktstudie;0.8731175048214131
aktzeichnung;0.8731175048214131
allegorische gruppe;0.8731175048214131
alpensee;0.8731175048214131
alte brücke;0.8731175048214131
alter mönch;0.8731175048214131
alter wald;0.8731175048214131
amalie auguste von anhalt-dessau (1793-1854);0.8731175048214131
am fenster;0.8731175048214131
am waldrand;0.8731175048214131
anbetung der zauberer;0.8731175048214131
anhaltinische landschaft;0.8731175048214131
anna trajectina van brederode (1629-1672);0.8731175048214131
ansicht eines hafens;0.8731175048214131
ansichten von berlin;0.8731175048214131
antike vase mit blumen;0.8731175048214131
antike wandmalereien im palast del te in mantua;0.8731175048214131
antike wandmalereien, pompeji;0.8731175048214131
aquarell;0.8731175048214131
architektonische vedute;0.8731175048214131
architektur;0.8731175048214131
architekturlandschaft;0.8731175048214131
architekturzeichnung;0.8731175048214131
aufbruch zur jagd;0.8731175048214131
auf dem hof;0.8731175048214131
auf der jagd;0.8731175048214131
auf der weide;0.8731175048214131
ausgießung des heiligen geistes;0.8731175048214131
bacchusfest;0.8731175048214131
bauerngesellschaft;0.8731175048214131
bauern in der schenke;0.8731175048214131
bauernkrieg;0.8731175048214131
bei der arbeit;0.8731175048214131
bei der toilette;0.8731175048214131
bergpredigt;0.8731175048214131
beschneidung;0.8731175048214131
betende frau;0.8731175048214131
biblia latina;0.8731175048214131
biblia latina cum postillis;0.8731175048214131
bildnis einer unbekannten jungen frau;0.8731175048214131
bildnis eines bauers;0.8731175048214131
bildnis eines betagten mannes;0.8731175048214131
bildnis eines fürsten;0.8731175048214131
bildnis eines fürsten in halbfigur;0.8731175048214131
bildnis eines geistlichen;0.8731175048214131
bildnis eines knaben;0.8731175048214131
bildnis eines mädchens;0.8731175048214131
bildnis eines offiziers;0.8731175048214131
